Game Title,Game ID,Year,Average Rating,Number of Voters,Weight,Weight Votes,Owned,Type,Player Count,Best %,Best Votes,Recommended %,Recommended Votes,Not Recommended %,Not Recommended Votes,Vote Count
Kingdom Death: Monster – Gambler's Chest,215370,2023,9.48,188,4.64,11,Not Owned,Expansion,1,75.0,3,0.0,0,25.0,1,4
Kingdom Death: Monster – Gambler's Chest,215370,2023,9.48,188,4.64,11,Not Owned,Expansion,2,50.0,2,25.0,1,25.0,1,4
Kingdom Death: Monster – Gambler's Chest,215370,2023,9.48,188,4.64,11,Not Owned,Expansion,3,40.0,2,60.0,3,0.0,0,5
Kingdom Death: Monster – Gambler's Chest,215370,2023,9.48,188,4.64,11,Not Owned,Expansion,4,60.0,3,40.0,2,0.0,0,5
Kingdom Death: Monster – Gambler's Chest,215370,2023,9.48,188,4.64,11,Not Owned,Expansion,5,0.0,0,50.0,2,50.0,2,4
Kingdom Death: Monster – Gambler's Chest,215370,2023,9.48,188,4.64,11,Not Owned,Expansion,6,0.0,0,25.0,1,75.0,3,4
Spirit Island: Nature Incarnate,365137,2023,9.41,618,4.32,25,Not Owned,Expansion,1,40.0,10,52.0,13,8.0,2,25
Spirit Island: Nature Incarnate,365137,2023,9.41,618,4.32,25,Not Owned,Expansion,2,65.2,15,30.4,7,4.3,1,23
Spirit Island: Nature Incarnate,365137,2023,9.41,618,4.32,25,Not Owned,Expansion,3,43.5,10,52.2,12,4.3,1,23
Spirit Island: Nature Incarnate,365137,2023,9.41,618,4.32,25,Not Owned,Expansion,4,23.8,5,52.4,11,23.8,5,21
Spirit Island: Nature Incarnate,365137,2023,9.41,618,4.32,25,Not Owned,Expansion,5,15.0,3,40.0,8,45.0,9,20
Spirit Island: Nature Incarnate,365137,2023,9.41,618,4.32,25,Not Owned,Expansion,6,15.0,3,30.0,6,55.0,11,20
Spirit Island: Jagged Earth,262722,2020,9.35,4410,4.52,209,Not Owned,Expansion,1,41.8,46,55.5,61,2.7,3,110
Spirit Island: Jagged Earth,262722,2020,9.35,4410,4.52,209,Not Owned,Expansion,2,72.8,83,27.2,31,0.0,0,114
Spirit Island: Jagged Earth,262722,2020,9.35,4410,4.52,209,Not Owned,Expansion,3,62.6,67,33.6,36,3.7,4,107
Spirit Island: Jagged Earth,262722,2020,9.35,4410,4.52,209,Not Owned,Expansion,4,29.5,31,54.3,57,16.2,17,105
Spirit Island: Jagged Earth,262722,2020,9.35,4410,4.52,209,Not Owned,Expansion,5,11.8,11,45.2,42,43.0,40,93
Spirit Island: Jagged Earth,262722,2020,9.35,4410,4.52,209,Not Owned,Expansion,6,12.0,11,35.9,33,52.2,48,92
The Crimson Scales,365186,2021,9.32,190,3.88,8,Not Owned,Expansion,1,0.0,0,66.7,4,33.3,2,6
The Crimson Scales,365186,2021,9.32,190,3.88,8,Not Owned,Expansion,2,66.7,4,33.3,2,0.0,0,6
The Crimson Scales,365186,2021,9.32,190,3.88,8,Not Owned,Expansion,3,66.7,4,33.3,2,0.0,0,6
The Crimson Scales,365186,2021,9.32,190,3.88,8,Not Owned,Expansion,4,66.7,4,33.3,2,0.0,0,6
The Fantasy Trip: Legacy Edition,256885,2019,9.3,399,2.83,6,Not Owned,Base Game,1,0.0,0,50.0,1,50.0,1,2
The Fantasy Trip: Legacy Edition,256885,2019,9.3,399,2.83,6,Not Owned,Base Game,2,50.0,1,50.0,1,0.0,0,2
The Fantasy Trip: Legacy Edition,256885,2019,9.3,399,2.83,6,Not Owned,Base Game,3,0.0,0,100.0,2,0.0,0,2
The Fantasy Trip: Legacy Edition,256885,2019,9.3,399,2.83,6,Not Owned,Base Game,4,0.0,0,100.0,1,0.0,0,1
The Fantasy Trip: Legacy Edition,256885,2019,9.3,399,2.83,6,Not Owned,Base Game,5,33.3,1,33.3,1,33.3,1,3
The Fantasy Trip: Legacy Edition,256885,2019,9.3,399,2.83,6,Not Owned,Base Game,6,0.0,0,100.0,1,0.0,0,1
The Fantasy Trip: Legacy Edition,256885,2019,9.3,399,2.83,6,Not Owned,Base Game,7,0,0,0,0,0,0,0
The Fantasy Trip: Legacy Edition,256885,2019,9.3,399,2.83,6,Not Owned,Base Game,8,0,0,0,0,0,0,0
The Fantasy Trip: Legacy Edition,256885,2019,9.3,399,2.83,6,Not Owned,Base Game,9,0,0,0,0,0,0,0
The Fantasy Trip: Legacy Edition,256885,2019,9.3,399,2.83,6,Not Owned,Base Game,10,0,0,0,0,0,0,0
Malhya: Lands of Legends,274471,2024,9.25,147,3.42,12,Not Owned,Base Game,1,50.0,2,50.0,2,0.0,0,4
Malhya: Lands of Legends,274471,2024,9.25,147,3.42,12,Not Owned,Base Game,2,50.0,2,50.0,2,0.0,0,4
Malhya: Lands of Legends,274471,2024,9.25,147,3.42,12,Not Owned,Base Game,3,0.0,0,100.0,3,0.0,0,3
Malhya: Lands of Legends,274471,2024,9.25,147,3.42,12,Not Owned,Base Game,4,0.0,0,100.0,4,0.0,0,4
Malhya: Lands of Legends,274471,2024,9.25,147,3.42,12,Not Owned,Base Game,5,0.0,0,100.0,2,0.0,0,2
Wings of the Motherland,85147,2019,9.23,120,4.33,15,Not Owned,Base Game,1,12.5,1,75.0,6,12.5,1,8
Wings of the Motherland,85147,2019,9.23,120,4.33,15,Not Owned,Base Game,2,75.0,6,25.0,2,0.0,0,8
Wings of the Motherland,85147,2019,9.23,120,4.33,15,Not Owned,Base Game,3,14.3,1,85.7,6,0.0,0,7
Wings of the Motherland,85147,2019,9.23,120,4.33,15,Not Owned,Base Game,4,71.4,5,28.6,2,0.0,0,7
Wings of the Motherland,85147,2019,9.23,120,4.33,15,Not Owned,Base Game,5,0.0,0,85.7,6,14.3,1,7
Wings of the Motherland,85147,2019,9.23,120,4.33,15,Not Owned,Base Game,6,42.9,3,42.9,3,14.3,1,7
Wings of the Motherland,85147,2019,9.23,120,4.33,15,Not Owned,Base Game,7,0.0,0,85.7,6,14.3,1,7
Wings of the Motherland,85147,2019,9.23,120,4.33,15,Not Owned,Base Game,8,42.9,3,42.9,3,14.3,1,7
Red Factories: ASL Historical Module 10,209456,2019,9.22,121,4.43,7,Not Owned,Expansion,1,0.0,0,0.0,0,100.0,1,1
Red Factories: ASL Historical Module 10,209456,2019,9.22,121,4.43,7,Not Owned,Expansion,2,100.0,1,0.0,0,0.0,0,1
System Update 2021 (fan expansion for Android: Netrunner),345881,2021,9.21,126,0.0,0,Not Owned,Expansion,1,0,0,0,0,0,0,0
System Update 2021 (fan expansion for Android: Netrunner),345881,2021,9.21,126,0.0,0,Not Owned,Expansion,2,0,0,0,0,0,0,0
Kingdom Death: Monster – Dragon King Expansion,135034,2016,9.21,292,4.25,4,Not Owned,Expansion,1,0.0,0,100.0,1,0.0,0,1
Kingdom Death: Monster – Dragon King Expansion,135034,2016,9.21,292,4.25,4,Not Owned,Expansion,2,100.0,1,0.0,0,0.0,0,1
Kingdom Death: Monster – Dragon King Expansion,135034,2016,9.21,292,4.25,4,Not Owned,Expansion,3,0.0,0,100.0,1,0.0,0,1
Kingdom Death: Monster – Dragon King Expansion,135034,2016,9.21,292,4.25,4,Not Owned,Expansion,4,50.0,1,50.0,1,0.0,0,2
Kingdom Death: Monster – Dragon King Expansion,135034,2016,9.21,292,4.25,4,Not Owned,Expansion,5,0.0,0,0.0,0,100.0,1,1
Kingdom Death: Monster – Dragon King Expansion,135034,2016,9.21,292,4.25,4,Not Owned,Expansion,6,0.0,0,0.0,0,100.0,1,1
System Gateway (fan expansion for Android: Netrunner),345976,2021,9.19,531,3.43,14,Not Owned,Base Game,1,0.0,0,0.0,0,100.0,6,6
System Gateway (fan expansion for Android: Netrunner),345976,2021,9.19,531,3.43,14,Not Owned,Base Game,2,100.0,8,0.0,0,0.0,0,8
Twilight Imperium: Fourth Edition – Prophecy of Kings,315895,2020,9.18,2346,4.41,87,Owned,Expansion,1,0.0,0,0.0,0,100.0,53,53
Twilight Imperium: Fourth Edition – Prophecy of Kings,315895,2020,9.18,2346,4.41,87,Owned,Expansion,2,0.0,0,1.9,1,98.1,53,54
Twilight Imperium: Fourth Edition – Prophecy of Kings,315895,2020,9.18,2346,4.41,87,Owned,Expansion,3,0.0,0,45.2,28,54.8,34,62
Twilight Imperium: Fourth Edition – Prophecy of Kings,315895,2020,9.18,2346,4.41,87,Owned,Expansion,4,18.3,11,65.0,39,16.7,10,60
Twilight Imperium: Fourth Edition – Prophecy of Kings,315895,2020,9.18,2346,4.41,87,Owned,Expansion,5,26.3,15,70.2,40,3.5,2,57
Twilight Imperium: Fourth Edition – Prophecy of Kings,315895,2020,9.18,2346,4.41,87,Owned,Expansion,6,90.8,59,9.2,6,0.0,0,65
Twilight Imperium: Fourth Edition – Prophecy of Kings,315895,2020,9.18,2346,4.41,87,Owned,Expansion,7,5.6,3,77.8,42,16.7,9,54
Twilight Imperium: Fourth Edition – Prophecy of Kings,315895,2020,9.18,2346,4.41,87,Owned,Expansion,8,19.3,11,47.4,27,33.3,19,57
AFU: Armed Forces of Ukraine,368789,2022,9.16,514,2.43,7,Not Owned,Base Game,1,60.0,3,40.0,2,0.0,0,5
AFU: Armed Forces of Ukraine,368789,2022,9.16,514,2.43,7,Not Owned,Base Game,2,42.9,3,57.1,4,0.0,0,7
The Castles of Burgundy: Special Edition,363622,2023,9.16,5259,2.86,138,Not Owned,Base Game,1,10.7,9,64.3,54,25.0,21,84
The Castles of Burgundy: Special Edition,363622,2023,9.16,5259,2.86,138,Not Owned,Base Game,2,75.6,96,22.0,28,2.4,3,127
The Castles of Burgundy: Special Edition,363622,2023,9.16,5259,2.86,138,Not Owned,Base Game,3,41.9,44,55.2,58,2.9,3,105
The Castles of Burgundy: Special Edition,363622,2023,9.16,5259,2.86,138,Not Owned,Base Game,4,15.1,16,60.4,64,24.5,26,106
Rising Sun: ASL Module 13,135895,2013,9.12,218,4.72,25,Not Owned,Expansion,1,0.0,0,0.0,0,100.0,1,1
Rising Sun: ASL Module 13,135895,2013,9.12,218,4.72,25,Not Owned,Expansion,2,100.0,1,0.0,0,0.0,0,1
Rising Sun: ASL Module 13,135895,2013,9.12,218,4.72,25,Not Owned,Expansion,3,0.0,0,0.0,0,100.0,1,1
Rising Sun: ASL Module 13,135895,2013,9.12,218,4.72,25,Not Owned,Expansion,4,0.0,0,0.0,0,100.0,1,1
Spirit Island: Promo Pack 2,263778,2020,9.1,890,4.55,22,Not Owned,Expansion,1,33.3,3,66.7,6,0.0,0,9
Spirit Island: Promo Pack 2,263778,2020,9.1,890,4.55,22,Not Owned,Expansion,2,100.0,9,0.0,0,0.0,0,9
Spirit Island: Promo Pack 2,263778,2020,9.1,890,4.55,22,Not Owned,Expansion,3,55.6,5,44.4,4,0.0,0,9
Spirit Island: Promo Pack 2,263778,2020,9.1,890,4.55,22,Not Owned,Expansion,4,11.1,1,88.9,8,0.0,0,9
Aeon Trespass: Odyssey,242705,2022,9.08,2164,4.73,327,Not Owned,Base Game,1,67.7,84,26.6,33,5.6,7,124
Aeon Trespass: Odyssey,242705,2022,9.08,2164,4.73,327,Not Owned,Base Game,2,57.4,66,37.4,43,5.2,6,115
Aeon Trespass: Odyssey,242705,2022,9.08,2164,4.73,327,Not Owned,Base Game,3,6.9,7,59.8,61,33.3,34,102
Aeon Trespass: Odyssey,242705,2022,9.08,2164,4.73,327,Not Owned,Base Game,4,14.0,15,49.5,53,36.4,39,107
Yanks: ASL Module 3a,207480,2016,9.06,199,4.62,8,Not Owned,Expansion,1,0,0,0,0,0,0,0
Yanks: ASL Module 3a,207480,2016,9.06,199,4.62,8,Not Owned,Expansion,2,0,0,0,0,0,0,0
Kingdom Death: Monster – Dung Beetle Knight Expansion,135179,2016,9.05,244,4.0,3,Not Owned,Expansion,1,0,0,0,0,0,0,0
Kingdom Death: Monster – Dung Beetle Knight Expansion,135179,2016,9.05,244,4.0,3,Not Owned,Expansion,2,0,0,0,0,0,0,0
Kingdom Death: Monster – Dung Beetle Knight Expansion,135179,2016,9.05,244,4.0,3,Not Owned,Expansion,3,0,0,0,0,0,0,0
Kingdom Death: Monster – Dung Beetle Knight Expansion,135179,2016,9.05,244,4.0,3,Not Owned,Expansion,4,100.0,1,0.0,0,0.0,0,1
Kingdom Death: Monster – Dung Beetle Knight Expansion,135179,2016,9.05,244,4.0,3,Not Owned,Expansion,5,0,0,0,0,0,0,0
Kingdom Death: Monster – Dung Beetle Knight Expansion,135179,2016,9.05,244,4.0,3,Not Owned,Expansion,6,0,0,0,0,0,0,0
Kingdom Death: Monster – Sunstalker Expansion,135523,2016,9.03,230,4.0,2,Not Owned,Expansion,1,0.0,0,100.0,2,0.0,0,2
Kingdom Death: Monster – Sunstalker Expansion,135523,2016,9.03,230,4.0,2,Not Owned,Expansion,2,50.0,1,50.0,1,0.0,0,2
Kingdom Death: Monster – Sunstalker Expansion,135523,2016,9.03,230,4.0,2,Not Owned,Expansion,3,100.0,2,0.0,0,0.0,0,2
Kingdom Death: Monster – Sunstalker Expansion,135523,2016,9.03,230,4.0,2,Not Owned,Expansion,4,50.0,1,50.0,1,0.0,0,2
Kingdom Death: Monster – Sunstalker Expansion,135523,2016,9.03,230,4.0,2,Not Owned,Expansion,5,0.0,0,0.0,0,100.0,2,2
Kingdom Death: Monster – Sunstalker Expansion,135523,2016,9.03,230,4.0,2,Not Owned,Expansion,6,0.0,0,0.0,0,100.0,2,2
Oathsworn: Into the Deepwood,251661,2022,9.03,4212,3.62,192,Not Owned,Base Game,1,29.1,30,57.3,59,13.6,14,103
Oathsworn: Into the Deepwood,251661,2022,9.03,4212,3.62,192,Not Owned,Base Game,2,63.9,62,35.1,34,1.0,1,97
Oathsworn: Into the Deepwood,251661,2022,9.03,4212,3.62,192,Not Owned,Base Game,3,10.6,9,77.6,66,11.8,10,85
Oathsworn: Into the Deepwood,251661,2022,9.03,4212,3.62,192,Not Owned,Base Game,4,64.7,66,28.4,29,6.9,7,102
Sentinels of the Multiverse: Definitive Edition – Rook City Renegades,358536,2023,9.03,178,3.08,12,Not Owned,Expansion,1,16.7,1,83.3,5,0.0,0,6
Sentinels of the Multiverse: Definitive Edition – Rook City Renegades,358536,2023,9.03,178,3.08,12,Not Owned,Expansion,2,40.0,2,40.0,2,20.0,1,5
Sentinels of the Multiverse: Definitive Edition – Rook City Renegades,358536,2023,9.03,178,3.08,12,Not Owned,Expansion,3,20.0,1,60.0,3,20.0,1,5
Sentinels of the Multiverse: Definitive Edition – Rook City Renegades,358536,2023,9.03,178,3.08,12,Not Owned,Expansion,4,60.0,3,20.0,1,20.0,1,5
Sentinels of the Multiverse: Definitive Edition – Rook City Renegades,358536,2023,9.03,178,3.08,12,Not Owned,Expansion,5,16.7,1,50.0,3,33.3,2,6
World in Flames Collector's Edition Deluxe,255484,2017,8.99,121,4.86,14,Not Owned,Base Game,1,0.0,0,33.3,1,66.7,2,3
World in Flames Collector's Edition Deluxe,255484,2017,8.99,121,4.86,14,Not Owned,Base Game,2,50.0,1,50.0,1,0.0,0,2
World in Flames Collector's Edition Deluxe,255484,2017,8.99,121,4.86,14,Not Owned,Base Game,3,0.0,0,50.0,1,50.0,1,2
World in Flames Collector's Edition Deluxe,255484,2017,8.99,121,4.86,14,Not Owned,Base Game,4,25.0,1,50.0,2,25.0,1,4
World in Flames Collector's Edition Deluxe,255484,2017,8.99,121,4.86,14,Not Owned,Base Game,5,50.0,2,25.0,1,25.0,1,4
World in Flames Collector's Edition Deluxe,255484,2017,8.99,121,4.86,14,Not Owned,Base Game,6,0.0,0,0.0,0,100.0,2,2
Twilight Imperium: Fourth Edition – Twilight Codex Volume I: Ordinian,332157,2020,8.99,116,3.67,3,Not Owned,Expansion,1,0.0,0,0.0,0,100.0,1,1
Twilight Imperium: Fourth Edition – Twilight Codex Volume I: Ordinian,332157,2020,8.99,116,3.67,3,Not Owned,Expansion,2,0.0,0,0.0,0,100.0,1,1
Twilight Imperium: Fourth Edition – Twilight Codex Volume I: Ordinian,332157,2020,8.99,116,3.67,3,Not Owned,Expansion,3,0.0,0,100.0,1,0.0,0,1
Twilight Imperium: Fourth Edition – Twilight Codex Volume I: Ordinian,332157,2020,8.99,116,3.67,3,Not Owned,Expansion,4,0.0,0,100.0,1,0.0,0,1
Twilight Imperium: Fourth Edition – Twilight Codex Volume I: Ordinian,332157,2020,8.99,116,3.67,3,Not Owned,Expansion,5,100.0,1,0.0,0,0.0,0,1
Twilight Imperium: Fourth Edition – Twilight Codex Volume I: Ordinian,332157,2020,8.99,116,3.67,3,Not Owned,Expansion,6,100.0,1,0.0,0,0.0,0,1
Anachrony: Infinity Box,278292,2020,8.99,1384,4.04,54,Not Owned,Base Game,1,50.0,5,40.0,4,10.0,1,10
Anachrony: Infinity Box,278292,2020,8.99,1384,4.04,54,Not Owned,Base Game,2,42.9,6,57.1,8,0.0,0,14
Anachrony: Infinity Box,278292,2020,8.99,1384,4.04,54,Not Owned,Base Game,3,52.9,9,47.1,8,0.0,0,17
Anachrony: Infinity Box,278292,2020,8.99,1384,4.04,54,Not Owned,Base Game,4,41.2,7,47.1,8,11.8,2,17
Spirit Island: Feather & Flame,356510,2022,8.99,790,4.5,16,Not Owned,Expansion,1,36.4,4,63.6,7,0.0,0,11
Spirit Island: Feather & Flame,356510,2022,8.99,790,4.5,16,Not Owned,Expansion,2,90.9,10,9.1,1,0.0,0,11
Spirit Island: Feather & Flame,356510,2022,8.99,790,4.5,16,Not Owned,Expansion,3,54.5,6,45.5,5,0.0,0,11
Spirit Island: Feather & Flame,356510,2022,8.99,790,4.5,16,Not Owned,Expansion,4,10.0,1,90.0,9,0.0,0,10
1985: Under an Iron Sky,236650,2018,8.98,117,4.2,15,Not Owned,Base Game,1,0.0,0,66.7,2,33.3,1,3
1985: Under an Iron Sky,236650,2018,8.98,117,4.2,15,Not Owned,Base Game,2,50.0,2,50.0,2,0.0,0,4
1985: Under an Iron Sky,236650,2018,8.98,117,4.2,15,Not Owned,Base Game,3,0.0,0,66.7,2,33.3,1,3
1985: Under an Iron Sky,236650,2018,8.98,117,4.2,15,Not Owned,Base Game,4,100.0,3,0.0,0,0.0,0,3
1985: Under an Iron Sky,236650,2018,8.98,117,4.2,15,Not Owned,Base Game,5,33.3,1,33.3,1,33.3,1,3
1985: Under an Iron Sky,236650,2018,8.98,117,4.2,15,Not Owned,Base Game,6,66.7,2,33.3,1,0.0,0,3
Ark Nova: Marine Worlds,368966,2023,8.97,2464,3.67,54,Not Owned,Expansion,1,11.1,3,70.4,19,18.5,5,27
Ark Nova: Marine Worlds,368966,2023,8.97,2464,3.67,54,Not Owned,Expansion,2,75.0,27,22.2,8,2.8,1,36
Ark Nova: Marine Worlds,368966,2023,8.97,2464,3.67,54,Not Owned,Expansion,3,57.1,20,42.9,15,0.0,0,35
Ark Nova: Marine Worlds,368966,2023,8.97,2464,3.67,54,Not Owned,Expansion,4,3.1,1,62.5,20,34.4,11,32
Small World Designer Edition,140135,2015,8.97,256,2.58,12,Not Owned,Base Game,1,0.0,0,25.0,1,75.0,3,4
Small World Designer Edition,140135,2015,8.97,256,2.58,12,Not Owned,Base Game,2,0.0,0,100.0,4,0.0,0,4
Small World Designer Edition,140135,2015,8.97,256,2.58,12,Not Owned,Base Game,3,25.0,1,75.0,3,0.0,0,4
Small World Designer Edition,140135,2015,8.97,256,2.58,12,Not Owned,Base Game,4,100.0,4,0.0,0,0.0,0,4
Small World Designer Edition,140135,2015,8.97,256,2.58,12,Not Owned,Base Game,5,100.0,4,0.0,0,0.0,0,4
Small World Designer Edition,140135,2015,8.97,256,2.58,12,Not Owned,Base Game,6,0.0,0,100.0,4,0.0,0,4
Kingdom Death: Monster – Gorm Expansion,135036,2016,8.96,323,4.0,6,Not Owned,Expansion,1,66.7,2,33.3,1,0.0,0,3
Kingdom Death: Monster – Gorm Expansion,135036,2016,8.96,323,4.0,6,Not Owned,Expansion,2,33.3,1,66.7,2,0.0,0,3
Kingdom Death: Monster – Gorm Expansion,135036,2016,8.96,323,4.0,6,Not Owned,Expansion,3,0.0,0,100.0,3,0.0,0,3
Kingdom Death: Monster – Gorm Expansion,135036,2016,8.96,323,4.0,6,Not Owned,Expansion,4,33.3,1,66.7,2,0.0,0,3
Kingdom Death: Monster – Gorm Expansion,135036,2016,8.96,323,4.0,6,Not Owned,Expansion,5,0.0,0,0.0,0,100.0,3,3
Kingdom Death: Monster – Gorm Expansion,135036,2016,8.96,323,4.0,6,Not Owned,Expansion,6,0.0,0,0.0,0,100.0,3,3
HEXplore It: The Valley of the Dead King – Klik's Madness Campaign Book,336897,2022,8.96,104,2.5,2,Not Owned,Expansion,1,0.0,0,100.0,2,0.0,0,2
HEXplore It: The Valley of the Dead King – Klik's Madness Campaign Book,336897,2022,8.96,104,2.5,2,Not Owned,Expansion,2,50.0,1,50.0,1,0.0,0,2
HEXplore It: The Valley of the Dead King – Klik's Madness Campaign Book,336897,2022,8.96,104,2.5,2,Not Owned,Expansion,3,50.0,1,50.0,1,0.0,0,2
HEXplore It: The Valley of the Dead King – Klik's Madness Campaign Book,336897,2022,8.96,104,2.5,2,Not Owned,Expansion,4,0.0,0,100.0,2,0.0,0,2
HEXplore It: The Valley of the Dead King – Klik's Madness Campaign Book,336897,2022,8.96,104,2.5,2,Not Owned,Expansion,5,0.0,0,0.0,0,100.0,1,1
HEXplore It: The Valley of the Dead King – Klik's Madness Campaign Book,336897,2022,8.96,104,2.5,2,Not Owned,Expansion,6,0.0,0,0.0,0,100.0,1,1
Spirit Island: Branch & Claw,193065,2017,8.95,5987,4.23,197,Not Owned,Expansion,1,30.0,24,67.5,54,2.5,2,80
Spirit Island: Branch & Claw,193065,2017,8.95,5987,4.23,197,Not Owned,Expansion,2,72.1,62,27.9,24,0.0,0,86
Spirit Island: Branch & Claw,193065,2017,8.95,5987,4.23,197,Not Owned,Expansion,3,37.5,27,58.3,42,4.2,3,72
Spirit Island: Branch & Claw,193065,2017,8.95,5987,4.23,197,Not Owned,Expansion,4,16.4,12,57.5,42,26.0,19,73
Too Many Bones: 40 Waves in Daelore,349582,2023,8.95,108,4.0,2,Not Owned,Expansion,1,0,0,0,0,0,0,0
Too Many Bones: 40 Waves in Daelore,349582,2023,8.95,108,4.0,2,Not Owned,Expansion,2,0,0,0,0,0,0,0
Too Many Bones: 40 Waves in Daelore,349582,2023,8.95,108,4.0,2,Not Owned,Expansion,3,0,0,0,0,0,0,0
Too Many Bones: 40 Waves in Daelore,349582,2023,8.95,108,4.0,2,Not Owned,Expansion,4,0,0,0,0,0,0,0
Agemonia,270871,2024,8.95,180,3.0,23,Not Owned,Base Game,1,33.3,2,50.0,3,16.7,1,6
Agemonia,270871,2024,8.95,180,3.0,23,Not Owned,Base Game,2,42.9,3,57.1,4,0.0,0,7
Agemonia,270871,2024,8.95,180,3.0,23,Not Owned,Base Game,3,42.9,3,57.1,4,0.0,0,7
Agemonia,270871,2024,8.95,180,3.0,23,Not Owned,Base Game,4,62.5,5,25.0,2,12.5,1,8
Marvel Zombies: A Zombicide Game – Promos Box,356731,2023,8.94,134,0.0,0,Not Owned,Expansion,1,0,0,0,0,0,0,0
Marvel Zombies: A Zombicide Game – Promos Box,356731,2023,8.94,134,0.0,0,Not Owned,Expansion,2,0,0,0,0,0,0,0
Marvel Zombies: A Zombicide Game – Promos Box,356731,2023,8.94,134,0.0,0,Not Owned,Expansion,3,0,0,0,0,0,0,0
Marvel Zombies: A Zombicide Game – Promos Box,356731,2023,8.94,134,0.0,0,Not Owned,Expansion,4,0,0,0,0,0,0,0
Marvel Zombies: A Zombicide Game – Promos Box,356731,2023,8.94,134,0.0,0,Not Owned,Expansion,5,0,0,0,0,0,0,0
Marvel Zombies: A Zombicide Game – Promos Box,356731,2023,8.94,134,0.0,0,Not Owned,Expansion,6,0,0,0,0,0,0,0
The Lord of the Rings: The Card Game – The Fellowship of the Ring: Saga Expansion,368767,2022,8.93,220,3.86,7,Not Owned,Expansion,1,80.0,4,20.0,1,0.0,0,5
The Lord of the Rings: The Card Game – The Fellowship of the Ring: Saga Expansion,368767,2022,8.93,220,3.86,7,Not Owned,Expansion,2,50.0,2,50.0,2,0.0,0,4
The Lord of the Rings: The Card Game – The Fellowship of the Ring: Saga Expansion,368767,2022,8.93,220,3.86,7,Not Owned,Expansion,3,100.0,1,0.0,0,0.0,0,1
The Lord of the Rings: The Card Game – The Fellowship of the Ring: Saga Expansion,368767,2022,8.93,220,3.86,7,Not Owned,Expansion,4,0,0,0,0,0,0,0
A Feast for Odin: The Norwegians,216788,2018,8.93,3459,4.01,90,Not Owned,Expansion,1,21.3,10,70.2,33,8.5,4,47
A Feast for Odin: The Norwegians,216788,2018,8.93,3459,4.01,90,Not Owned,Expansion,2,63.3,31,36.7,18,0.0,0,49
A Feast for Odin: The Norwegians,216788,2018,8.93,3459,4.01,90,Not Owned,Expansion,3,49.0,25,49.0,25,2.0,1,51
A Feast for Odin: The Norwegians,216788,2018,8.93,3459,4.01,90,Not Owned,Expansion,4,26.5,13,63.3,31,10.2,5,49
1914: Nach Paris,367031,2022,8.93,102,3.88,8,Not Owned,Base Game,1,0.0,0,50.0,1,50.0,1,2
1914: Nach Paris,367031,2022,8.93,102,3.88,8,Not Owned,Base Game,2,100.0,1,0.0,0,0.0,0,1
Through the Ages: New Leaders and Wonders,280833,2020,8.92,1571,4.17,42,Not Owned,Expansion,1,0.0,0,5.9,1,94.1,16,17
Through the Ages: New Leaders and Wonders,280833,2020,8.92,1571,4.17,42,Not Owned,Expansion,2,21.7,5,73.9,17,4.3,1,23
Through the Ages: New Leaders and Wonders,280833,2020,8.92,1571,4.17,42,Not Owned,Expansion,3,85.0,17,15.0,3,0.0,0,20
Through the Ages: New Leaders and Wonders,280833,2020,8.92,1571,4.17,42,Not Owned,Expansion,4,15.0,3,70.0,14,15.0,3,20
Cosmic Encounter: Cosmic Odyssey,360372,2022,8.92,192,3.2,5,Not Owned,Expansion,1,0.0,0,0.0,0,100.0,4,4
Cosmic Encounter: Cosmic Odyssey,360372,2022,8.92,192,3.2,5,Not Owned,Expansion,2,0.0,0,0.0,0,100.0,4,4
Cosmic Encounter: Cosmic Odyssey,360372,2022,8.92,192,3.2,5,Not Owned,Expansion,3,0.0,0,25.0,1,75.0,3,4
Cosmic Encounter: Cosmic Odyssey,360372,2022,8.92,192,3.2,5,Not Owned,Expansion,4,50.0,1,50.0,1,0.0,0,2
Cosmic Encounter: Cosmic Odyssey,360372,2022,8.92,192,3.2,5,Not Owned,Expansion,5,50.0,2,50.0,2,0.0,0,4
Cosmic Encounter: Cosmic Odyssey,360372,2022,8.92,192,3.2,5,Not Owned,Expansion,6,25.0,1,75.0,3,0.0,0,4
Cosmic Encounter: Cosmic Odyssey,360372,2022,8.92,192,3.2,5,Not Owned,Expansion,7,0.0,0,50.0,1,50.0,1,2
Cosmic Encounter: Cosmic Odyssey,360372,2022,8.92,192,3.2,5,Not Owned,Expansion,8,0.0,0,50.0,1,50.0,1,2
The Witcher: Old World – Monster Trail,341023,2023,8.91,320,3.25,8,Not Owned,Expansion,1,0,0,0,0,0,0,0
The Witcher: Old World – Monster Trail,341023,2023,8.91,320,3.25,8,Not Owned,Expansion,2,0,0,0,0,0,0,0
The Witcher: Old World – Monster Trail,341023,2023,8.91,320,3.25,8,Not Owned,Expansion,3,0,0,0,0,0,0,0
The Witcher: Old World – Monster Trail,341023,2023,8.91,320,3.25,8,Not Owned,Expansion,4,0,0,0,0,0,0,0
The Witcher: Old World – Monster Trail,341023,2023,8.91,320,3.25,8,Not Owned,Expansion,5,0,0,0,0,0,0,0
Europa Universalis: The Price of Power (Deluxe Edition),370448,2023,8.91,124,4.8,15,Not Owned,Base Game,1,25.0,1,75.0,3,0.0,0,4
